event_match_index,event_origin_col_index,shot_context,event_angle,event_end_x,receiver_name,assisted_shot,event_x,possession_loss,account_id,qualifier_pass_height,shot_outcome,qualifier_cross,opponent_team_name,shot_angle,shot_distance,season_id,key_pass_type,opponent_team_id,event_end_cell_number,event_id,event_end_y,event_y,home_team_name,match_date,competition_name,event_end_col_index,passer_id,team_score,home_game,passer_name,event_origin_cell_number,event_minute,receiver_id,opposition_score,possession_xg_total,qualifier_own_goal,competition_id,match_id,body_part,play_type,possession_index,period_id,event_origin_row_index,under_pressure,team_id,event_length,away_team_name,event_type,off_camera,team_name,season_name,event_outcome,event_end_row_index,shot_xg
948,2,Open Play,null,null,null,FALSE,5.2683334,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849858010,null,45.71,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,0,FALSE,Sofia Manner,27,19,null,0,0,FALSE,2460,9790467,Other,Open Play,42,1,5,FALSE,812581,null,Honka W,shot_faced,FALSE,Honka W,2023,FALSE,null,0
3705,1,Open Play,null,null,null,FALSE,18.139286,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860767,null,65.097084,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,2,FALSE,Milla Punsar,21,98,null,1,0,FALSE,2460,9790467,Head,Open Play,209,2,4,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3691,3,Open Play,0.17834236,60.646427,Ada Eronen,FALSE,24.032143,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,13,1849860753,26.79125,37.79,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,3,14183719,2,FALSE,Iida Kainulainen,23,97,14176196,1,0,FALSE,2460,9790467,Right Foot,Open Play,208,2,4,TRUE,812581,47.35103,Honka W,pass,FALSE,Honka W,2023,FALSE,2,0
3689,3,Open Play,null,24.032143,null,FALSE,20.417856,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,23,1849860751,37.79,38.318,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,3,14183719,2,FALSE,Iida Kainulainen,23,97,null,1,0,FALSE,2460,9790467,Other,Open Play,208,2,4,TRUE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,4,0
3688,3,Open Play,null,null,null,FALSE,20.417856,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860750,null,38.318,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14183719,2,FALSE,Iida Kainulainen,23,97,null,1,0,FALSE,2460,9790467,Other,Open Play,208,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3683,2,Open Play,5.7536793,56.325,null,FALSE,22.225,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,11,1849860745,73.862915,40.43,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,1,14176197,2,FALSE,Annika Idman,22,97,null,1,0,FALSE,2460,9790467,Left Foot,Open Play,208,2,4,FALSE,812581,50.28638,Honka W,pass,FALSE,Honka W,2023,FALSE,2,0
3682,3,Open Play,null,22.225,null,FALSE,21.439285,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,22,1849860744,40.43,37.394,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176197,2,FALSE,Annika Idman,23,97,null,1,0,FALSE,2460,9790467,Other,Open Play,208,2,4,FALSE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,4,0
3681,3,Open Play,null,null,null,FALSE,21.439285,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860743,null,37.394,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176197,2,FALSE,Annika Idman,23,97,null,1,0,FALSE,2460,9790467,Other,Open Play,208,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3670,1,Open Play,0.11514675,55.460712,Ada Eronen,FALSE,10.3125,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,12,1849860732,51.65,60.23,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176190,2,FALSE,Sofia Manner,26,97,14176196,1,0,FALSE,2460,9790467,Left Foot,Open Play,207,2,5,FALSE,812581,56.574642,Honka W,pass,FALSE,Honka W,2023,FALSE,2,0
3669,1,Open Play,null,10.3125,null,FALSE,8.6025,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,26,1849860731,60.23,61.814,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,1,14176190,2,FALSE,Sofia Manner,26,97,null,1,0,FALSE,2460,9790467,Other,Open Play,207,2,5,FALSE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,5,0
3667,1,Open Play,3.0147266,8.6025,Sofia Manner,FALSE,25.289286,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,26,1849860729,61.814,65.097084,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,1,14176186,2,FALSE,Noora Hämäläinen,21,97,14176190,1,0,FALSE,2460,9790467,Right Foot,Open Play,207,2,4,TRUE,812581,19.758795,Honka W,pass,FALSE,Honka W,2023,TRUE,5,0
3666,1,Open Play,null,null,null,FALSE,25.289286,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860728,null,65.097084,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176186,2,FALSE,Noora Hämäläinen,21,97,null,1,0,FALSE,2460,9790467,Other,Open Play,207,2,4,TRUE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3642,3,Open Play,0.30927348,36.289288,Iida Kainulainen,FALSE,23.010714,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,19,1849860704,15.766389,22.212084,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,4,14176197,2,FALSE,Annika Idman,23,96,14183719,1,0,FALSE,2460,9790467,Right Foot,Open Play,206,2,4,FALSE,812581,17.741758,Honka W,pass,FALSE,Honka W,2023,TRUE,3,0
3641,3,Open Play,null,null,null,FALSE,23.010714,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860703,null,22.212084,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176197,2,FALSE,Annika Idman,23,96,null,1,0,FALSE,2460,9790467,Other,Open Play,206,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3639,2,Open Play,null,null,null,FALSE,21.282143,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860701,null,45.578,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,2,FALSE,Milla Punsar,22,96,null,1,0,FALSE,2460,9790467,Right Foot,Open Play,206,2,4,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3616,3,Open Play,0.26968846,62.846428,Ada Eronen,FALSE,14.1125,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,14,1849860678,17.524723,39.374,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,4,14176190,2,FALSE,Sofia Manner,28,95,14176196,1,0,FALSE,2460,9790467,Right Foot,Open Play,204,2,5,FALSE,812581,63.806347,Honka W,pass,FALSE,Honka W,2023,FALSE,2,0
3614,1,Open Play,null,14.1125,null,FALSE,4.785,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,28,1849860676,39.374,68.36792,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,3,14176190,2,FALSE,Sofia Manner,26,95,null,1,0,FALSE,2460,9790467,Other,Open Play,204,2,5,TRUE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,5,0
3613,1,Open Play,null,null,null,FALSE,4.785,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860675,null,68.36792,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,2,FALSE,Sofia Manner,26,95,null,1,0,FALSE,2460,9790467,Other,Open Play,204,2,5,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3576,2,Open Play,null,53.260715,null,FALSE,32.675,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,12,1849860638,51.65,47.558,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176191,2,FALSE,Eevi Sutela,22,94,null,1,0.0935823,FALSE,2460,9790467,Other,Open Play,201,2,4,FALSE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,2,0
3574,3,Open Play,5.365236,32.675,Eevi Sutela,FALSE,26.546429,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,22,1849860636,47.558,34.117916,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176196,2,FALSE,Ada Eronen,23,94,14176191,1,0.0935823,FALSE,2460,9790467,Right Foot,Open Play,201,2,4,FALSE,812581,12.840561,Honka W,pass,FALSE,Honka W,2023,TRUE,4,0
3573,3,Open Play,null,null,null,FALSE,26.546429,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860635,null,34.117916,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176196,2,FALSE,Ada Eronen,23,94,null,1,0.0935823,FALSE,2460,9790467,Other,Open Play,201,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3572,2,Open Play,null,null,null,FALSE,22.932142,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860634,null,49.274,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14183719,2,FALSE,Iida Kainulainen,22,94,null,1,0,FALSE,2460,9790467,Other,Open Play,200,2,4,FALSE,812581,null,Honka W,blocked_pass,FALSE,Honka W,2023,TRUE,null,0
3550,2,Open Play,6.279689,81.546425,Noora Juusela,FALSE,13.654166,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,7,1849860612,50.726,50.33,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176190,2,FALSE,Sofia Manner,27,93,14176192,1,0,FALSE,2460,9790467,Other,Open Play,200,2,5,FALSE,812581,85.80052,Honka W,pass,FALSE,Honka W,2023,FALSE,1,0
3549,2,Open Play,null,13.654166,null,FALSE,9.4575,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,27,1849860611,50.33,56.93,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176190,2,FALSE,Sofia Manner,27,93,null,1,0,FALSE,2460,9790467,Other,Open Play,200,2,5,FALSE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,5,0
3548,2,Open Play,null,null,null,FALSE,9.4575,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860610,null,56.93,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,2,FALSE,Sofia Manner,27,93,null,1,0,FALSE,2460,9790467,Other,Open Play,200,2,5,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3328,1,Open Play,null,null,null,FALSE,26.546429,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860390,null,66.27458,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176199,2,FALSE,Elli Esteri Seiro,21,86,null,1,0,FALSE,2460,9790467,Right Foot,Open Play,183,2,4,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3327,2,Open Play,null,null,null,FALSE,5.9425,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860389,null,48.746,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,2,FALSE,Sofia Manner,27,86,null,1,0,FALSE,2460,9790467,Other,Open Play,183,2,5,FALSE,812581,null,Honka W,punch,FALSE,Honka W,2023,TRUE,null,0
3310,2,Open Play,null,null,null,FALSE,3.1416667,out,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860372,null,53.234,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176194,2,FALSE,Venla Lamberg,27,85,null,1,0,FALSE,2460,9790467,Left Foot,Open Play,182,2,5,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3304,1,Open Play,null,null,null,FALSE,22.225,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860366,null,66.53625,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,2,FALSE,Milla Punsar,21,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3301,1,Open Play,null,null,null,FALSE,24.89643,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860363,null,64.57375,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176201,2,FALSE,Wilma Sjöholm,21,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,TRUE,812581,null,Honka W,fifty_fifty,FALSE,Honka W,2023,FALSE,null,0
3300,1,Open Play,null,null,null,FALSE,18.453571,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860362,null,65.620415,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176201,2,FALSE,Wilma Sjöholm,21,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3299,2,Open Play,null,null,null,FALSE,2.175,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860361,null,55.478,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,2,FALSE,Sofia Manner,27,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,5,FALSE,812581,null,Honka W,shot_faced,FALSE,Honka W,2023,TRUE,null,0
3298,2,Open Play,null,null,null,FALSE,3.625,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860360,null,52.442,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176194,2,FALSE,Venla Lamberg,27,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,5,FALSE,812581,null,Honka W,blocked_shot,FALSE,Honka W,2023,TRUE,null,0
3292,0,Open Play,null,null,null,FALSE,15.395833,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860354,null,84.11639,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,2,FALSE,Eevi Sutela,25,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,5,FALSE,812581,null,Honka W,challenge,FALSE,Honka W,2023,FALSE,null,0
3288,0,Open Play,null,null,null,FALSE,29.532143,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860350,null,90.211945,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176201,2,FALSE,Wilma Sjöholm,20,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3284,0,Open Play,null,null,null,FALSE,22.696428,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860346,null,86.8125,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,2,FALSE,Eevi Sutela,20,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3278,0,Open Play,null,null,null,FALSE,20.339285,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860340,null,83.88194,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176187,2,FALSE,Matilda Kuusniemi-Fishwick,20,85,null,1,0,FALSE,2460,9790467,Other,Open Play,182,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3274,0,Open Play,5.8523803,38.80357,null,FALSE,23.24643,out,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,15,1849860336,99.94139,89.27417,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,0,14176186,2,FALSE,Noora Hämäläinen,20,85,null,1,0,FALSE,2460,9790467,Left Foot,Open Play,181,2,4,FALSE,812581,21.791054,Honka W,pass,FALSE,Honka W,2023,FALSE,3,0
3273,0,Open Play,null,null,null,FALSE,23.24643,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860335,null,89.27417,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176186,2,FALSE,Noora Hämäläinen,20,85,null,1,0,FALSE,2460,9790467,Other,Open Play,181,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3255,2,Open Play,5.8409247,58.91786,Wilma Sjöholm,FALSE,29.217857,in-play,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,11,1849860317,73.339584,49.802,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,1,14176191,1,FALSE,Eevi Sutela,22,83,14176201,1,0.251485,FALSE,2460,9790467,Left Foot,Open Play,180,2,4,FALSE,812581,41.824036,Honka W,pass,FALSE,Honka W,2023,FALSE,2,0
3253,2,Open Play,null,29.217857,null,FALSE,28.117857,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,22,1849860315,49.802,46.898,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14176191,1,FALSE,Eevi Sutela,22,83,null,1,0.251485,FALSE,2460,9790467,Other,Open Play,180,2,4,TRUE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,4,0
3251,4,Open Play,4.8650384,28.117857,Eevi Sutela,FALSE,25.289286,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,22,1849860313,46.898,16.704166,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,2,14183719,1,FALSE,Iida Kainulainen,24,83,14176191,1,0.251485,FALSE,2460,9790467,Left Foot,Open Play,180,2,4,FALSE,812581,23.675304,Honka W,pass,FALSE,Honka W,2023,TRUE,4,0
3249,4,Open Play,null,25.289286,null,FALSE,30.082144,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,24,1849860311,16.704166,9.553611,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,4,14183719,1,FALSE,Iida Kainulainen,24,83,null,1,0.251485,FALSE,2460,9790467,Other,Open Play,180,2,4,TRUE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,4,0
3247,4,Open Play,1.3200871,30.082144,Iida Kainulainen,FALSE,28.432142,none,18028,Low Pass,None,FALSE,HPS,null,null,1107,Other,942463,24,1849860309,9.553611,19.165833,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,4,14165188,1,FALSE,Milla Punsar,24,83,14183719,1,0.251485,FALSE,2460,9790467,Head,Open Play,180,2,4,FALSE,812581,8.464632,Honka W,pass,FALSE,Honka W,2023,TRUE,4,0
3246,4,Open Play,null,null,null,FALSE,29.453571,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860308,null,19.634722,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,1,FALSE,Milla Punsar,24,83,null,1,0.251485,FALSE,2460,9790467,Other,Open Play,180,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3245,2,Open Play,null,null,null,FALSE,9.4575,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860307,null,46.898,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176187,1,FALSE,Matilda Kuusniemi-Fishwick,27,83,null,1,0,FALSE,2460,9790467,Right Foot,Open Play,179,2,5,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3240,3,Open Play,null,null,null,FALSE,3.8183334,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860302,null,21.68875,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,1,FALSE,Sofia Manner,28,83,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,5,FALSE,812581,null,Honka W,challenge,FALSE,Honka W,2023,FALSE,null,0
3232,3,Open Play,null,null,null,FALSE,30.789286,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860294,null,27.96875,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,1,FALSE,Milla Punsar,23,82,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,4,TRUE,812581,null,Honka W,tackle,FALSE,Honka W,2023,FALSE,null,0
3228,3,Open Play,null,null,null,FALSE,28.903572,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860290,null,30.71625,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14165188,1,FALSE,Milla Punsar,23,82,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3221,2,Open Play,null,null,null,FALSE,32.282143,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860283,null,59.306,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,1,FALSE,Eevi Sutela,22,82,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3220,2,Open Play,null,null,null,FALSE,30.867857,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860282,null,56.93,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176192,1,FALSE,Noora Juusela,22,82,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,4,FALSE,812581,null,Honka W,blocked_pass,FALSE,Honka W,2023,TRUE,null,0
3216,0,Open Play,null,null,null,FALSE,32.282143,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860278,null,90.915276,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176186,1,FALSE,Noora Hämäläinen,20,82,null,1,0,FALSE,2460,9790467,Other,Open Play,179,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3210,1,Open Play,null,null,null,FALSE,20.653572,out,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860272,null,77.13375,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,1,FALSE,Eevi Sutela,21,82,null,1,0,FALSE,2460,9790467,Right Foot,Open Play,178,2,4,TRUE,812581,null,Honka W,clearance,FALSE,Honka W,2023,TRUE,null,0
3208,1,Open Play,null,null,null,FALSE,19.160715,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860270,null,67.32125,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,1,FALSE,Eevi Sutela,21,82,null,1,0,FALSE,2460,9790467,Other,Open Play,178,2,4,TRUE,812581,null,Honka W,aerial,FALSE,Honka W,2023,FALSE,null,0
3182,0,Open Play,null,null,null,FALSE,21.910715,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860244,null,83.88194,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176192,1,FALSE,Noora Juusela,20,81,null,1,0,FALSE,2460,9790467,Other,Open Play,177,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3176,1,Open Play,null,null,null,FALSE,28.903572,out,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860238,null,74.909584,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176191,1,FALSE,Eevi Sutela,21,81,null,1,0,FALSE,2460,9790467,Other,Open Play,176,2,4,FALSE,812581,null,Honka W,interception,FALSE,Honka W,2023,TRUE,null,0
3164,0,Open Play,5.883888,39.589287,Noora Hämäläinen,FALSE,25.99643,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,15,1849860226,92.673615,84.11639,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,0,14176187,1,FALSE,Matilda Kuusniemi-Fishwick,20,80,14176186,1,0,FALSE,2460,9790467,Right Foot,Open Play,176,2,4,FALSE,812581,18.777113,Honka W,pass,FALSE,Honka W,2023,TRUE,3,0
3163,1,Open Play,null,25.99643,null,FALSE,10.6925,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,20,1849860225,84.11639,77.91875,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,0,14176187,1,FALSE,Matilda Kuusniemi-Fishwick,26,80,null,1,0,FALSE,2460,9790467,Other,Open Play,176,2,5,FALSE,812581,null,Honka W,carry,FALSE,Honka W,2023,TRUE,4,0
3161,2,Open Play,4.915882,10.6925,Matilda Kuusniemi-Fishwick,FALSE,5.7516665,none,18028,Ground Pass,None,FALSE,HPS,null,null,1107,Other,942463,26,1849860223,77.91875,44.786,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,1,14176190,1,FALSE,Sofia Manner,27,80,14176187,1,0,FALSE,2460,9790467,Right Foot,Goal Kick,176,2,5,FALSE,812581,25.730915,Honka W,pass,FALSE,Honka W,2023,TRUE,5,0
3155,0,Open Play,null,null,null,FALSE,28.117857,in-play,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860217,null,85.874725,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176192,1,FALSE,Noora Juusela,20,80,null,1,0,FALSE,2460,9790467,Other,Open Play,174,2,4,FALSE,812581,null,Honka W,foul,FALSE,Honka W,2023,FALSE,null,0
3152,0,Open Play,null,null,null,FALSE,28.825,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860214,null,87.8675,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176192,1,FALSE,Noora Juusela,20,80,null,1,0,FALSE,2460,9790467,Other,Open Play,174,2,4,FALSE,812581,null,Honka W,pressure,FALSE,Honka W,2023,TRUE,null,0
3147,0,Open Play,6.061438,41.08214,Venla Lamberg,FALSE,19.475,out,18028,High Pass,None,FALSE,HPS,null,null,1107,Other,942463,15,1849860209,99.94139,92.673615,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,0,14176187,1,FALSE,Matilda Kuusniemi-Fishwick,20,79,14176194,1,0,FALSE,2460,9790467,Left Foot,Open Play,173,2,4,FALSE,812581,28.190247,Honka W,pass,FALSE,Honka W,2023,FALSE,3,0
3146,0,Open Play,null,null,null,FALSE,19.475,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860208,null,92.673615,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176187,1,FALSE,Matilda Kuusniemi-Fishwick,20,79,null,1,0,FALSE,2460,9790467,Other,Open Play,173,2,4,FALSE,812581,null,Honka W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
3126,1,Open Play,null,null,null,FALSE,25.839285,none,18028,null,None,FALSE,HPS,null,null,1107,Other,942463,null,1849860188,null,76.34875,HPS,2023-08-19T17:00:00.000Z,Kansallinen Liiga,null,14176190,1,FALSE,Sofia Manner,21,79,null,1,0,FALSE,2460,9790467,Left Foot,Open Play,172,2,4,FALSE,812581,null,Honka W,keeper_sweeper,FALSE,Honka W,2023,TRUE,null,0
